"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.391597080E-1,-9.552865028E-1,-4.932055473E-1,9.773131371E0
6.411738670E-1,-9.409212470E-1,-4.979939461E-1,9.794678688E0
6.431880260E-1,-9.289502501E-1,-4.955997467E-1,9.794678688E0
6.451724150E-1,-9.289502501E-1,-4.884171486E-1,9.792284966E0
6.471858830E-1,-9.121908545E-1,-4.955997467E-1,9.799467087E0
6.491690420E-1,-9.121908545E-1,-4.860229492E-1,9.797073364E0
6.511849700E-1,-9.265560508E-1,-4.884171486E-1,9.801861763E0
6.531681290E-1,-9.241618514E-1,-4.932055473E-1,9.821015358E0
6.551816730E-1,-9.121908545E-1,-5.147533417E-1,9.821015358E0
6.571659090E-1,-8.882488012E-1,-5.195417404E-1,9.849745750E0
6.591789140E-1,-8.858546019E-1,-5.123591423E-1,9.852140427E0
6.611629190E-1,-8.810662031E-1,-5.171475410E-1,9.854534149E0
6.631773870E-1,-8.906430602E-1,-5.171475410E-1,9.847352028E0
6.651616990E-1,-8.786720037E-1,-5.027823448E-1,9.842563629E0
6.671760890E-1,-8.738836050E-1,-4.979939461E-1,9.847352028E0
6.691585550E-1,-8.762778044E-1,-5.027823448E-1,9.847352028E0
6.711739460E-1,-8.738836050E-1,-5.027823448E-1,9.842563629E0
6.731872590E-1,-8.643068075E-1,-4.979939461E-1,9.847352028E0
6.751711870E-1,-8.619126081E-1,-5.027823448E-1,9.837775230E0
6.771841920E-1,-8.571242094E-1,-4.955997467E-1,9.840168953E0
6.791681200E-1,-8.595184088E-1,-4.955997467E-1,9.847352028E0
6.811823570E-1,-8.547300100E-1,-5.123591423E-1,9.847352028E0
6.831669770E-1,-8.523358107E-1,-5.123591423E-1,9.847352028E0
6.851807510E-1,-8.403648138E-1,-5.099649429E-1,9.832986832E0
6.871636020E-1,-8.355764151E-1,-5.363011956E-1,9.825803757E0
6.891780700E-1,-8.236053586E-1,-5.530605912E-1,9.818621635E0
6.911602290E-1,-8.236053586E-1,-5.530605912E-1,9.818621635E0
6.931773880E-1,-8.116343617E-1,-5.530605912E-1,9.806650162E0
6.951602390E-1,-8.092401624E-1,-5.506663918E-1,9.799467087E0
6.971740140E-1,-8.044517636E-1,-5.530605912E-1,9.809044838E0
6.991882500E-1,-7.924807668E-1,-5.578489900E-1,9.809044838E0
7.011715630E-1,-7.876923680E-1,-5.554547906E-1,9.811438560E0
7.031860290E-1,-7.709329724E-1,-5.626373887E-1,9.809044838E0
7.051694200E-1,-7.852981687E-1,-5.554547906E-1,9.813833237E0
