"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.183182390E-1,-5.436700583E-2,-1.130100712E-1,7.452555746E-2
6.203333190E-1,-5.375614017E-2,-1.136209369E-1,7.513642311E-2
6.223149370E-1,-5.864306539E-2,-1.221730486E-1,7.269296050E-2
6.243293250E-1,-5.986479297E-2,-1.258382350E-1,7.024950534E-2
6.263137130E-1,-6.108652428E-2,-1.301143020E-1,6.780604273E-2
6.283275620E-1,-6.414084882E-2,-1.398881376E-1,6.841690838E-2
6.303112570E-1,-6.414084882E-2,-1.490511149E-1,6.963863969E-2
6.323253370E-1,-6.963863969E-2,-1.569923609E-1,6.902777404E-2
6.343091090E-1,-7.086037099E-2,-1.679879427E-1,6.841690838E-2
6.363228810E-1,-6.963863969E-2,-1.740965992E-1,6.902777404E-2
6.383071920E-1,-7.452555746E-2,-1.850921661E-1,6.902777404E-2
6.403222720E-1,-7.635815442E-2,-1.948660165E-1,7.024950534E-2
6.423050440E-1,-7.757988572E-2,-2.003637999E-1,6.963863969E-2
6.443195090E-1,-7.941248268E-2,-2.107485086E-1,7.208210230E-2
6.463333580E-1,-8.307767659E-2,-2.193006277E-1,7.391469181E-2
6.483170530E-1,-8.796459436E-2,-2.229658216E-1,7.208210230E-2
6.503309800E-1,-8.735372871E-2,-2.302961946E-1,7.513642311E-2
6.523139830E-1,-8.918632567E-2,-2.406809032E-1,8.185594529E-2
6.543287560E-1,-9.162978828E-2,-2.431243658E-1,8.063421398E-2
6.563119120E-1,-9.529497474E-2,-2.467895597E-1,8.674286306E-2
6.583263770E-1,-9.590584040E-2,-2.498438805E-1,8.979719132E-2
6.603112260E-1,-9.957103431E-2,-2.516764700E-1,9.224065393E-2
6.623256910E-1,-1.020144969E-1,-2.535090744E-1,9.590584040E-2
6.643070010E-1,-1.032362282E-1,-2.535090744E-1,1.020144969E-1
6.663223890E-1,-1.056796908E-1,-2.522873580E-1,1.044579595E-1
6.683060840E-1,-1.062905490E-1,-2.492330223E-1,1.130100712E-1
6.703195490E-1,-1.062905490E-1,-2.474004179E-1,1.142318025E-1
6.723347060E-1,-1.105666086E-1,-2.443460971E-1,1.221730486E-1
6.743168630E-1,-1.123992056E-1,-2.327396572E-1,1.264491081E-1
6.763321730E-1,-1.123992056E-1,-2.284636050E-1,1.301143020E-1
6.783155610E-1,-1.148426682E-1,-2.217440903E-1,1.343903542E-1
6.803303330E-1,-1.142318025E-1,-2.144137025E-1,1.368338168E-1
6.823131820E-1,-1.160643995E-1,-2.138028294E-1,1.417207420E-1
6.843279550E-1,-1.166752651E-1,-2.028072625E-1,1.435533315E-1
6.863107270E-1,-1.160643995E-1,-1.979203373E-1,1.472185254E-1
6.883257300E-1,-1.172861308E-1,-1.954768747E-1,1.478293836E-1
6.903088100E-1,-1.172861308E-1,-1.863138974E-1,1.539380401E-1
6.923232740E-1,-1.172861308E-1,-1.783726513E-1,1.533271819E-1
6.943073540E-1,-1.172861308E-1,-1.765400618E-1,1.569923609E-1
6.963205880E-1,-1.172861308E-1,-1.716531366E-1,1.569923609E-1
6.983349760E-1,-1.160643995E-1,-1.716531366E-1,1.576032341E-1
7.003199790E-1,-1.160643995E-1,-1.704314053E-1,1.594358236E-1
7.023329050E-1,-1.142318025E-1,-1.722639948E-1,1.582140923E-1
7.043159850E-1,-1.105666086E-1,-1.747074574E-1,1.588249654E-1
7.063297570E-1,-1.117883399E-1,-1.795943826E-1,1.576032341E-1
7.083140680E-1,-1.062905490E-1,-1.887573600E-1,1.569923609E-1
7.103285320E-1,-1.056796908E-1,-1.918116808E-1,1.582140923E-1
7.123125350E-1,-1.020144969E-1,-2.003637999E-1,1.569923609E-1
7.143270770E-1,-1.026253626E-1,-2.058615834E-1,1.569923609E-1
7.163097720E-1,-1.014036313E-1,-2.107485086E-1,1.576032341E-1
7.183240060E-1,-9.712757170E-2,-2.186897546E-1,1.551597714E-1
7.203088550E-1,-9.590584040E-2,-2.254092693E-1,1.557706445E-1
7.223221650E-1,-9.529497474E-2,-2.309070677E-1,1.533271819E-1
7.243052450E-1,-9.529497474E-2,-2.364048511E-1,1.527163088E-1
7.263197100E-1,-9.407325089E-2,-2.467895597E-1,1.533271819E-1
7.283338670E-1,-9.407325089E-2,-2.492330223E-1,1.521054506E-1
7.303175620E-1,-9.346238524E-2,-2.547308207E-1,1.521054506E-1
