"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.950837752E1,4.077325344E0,-9.119514465E0,2.018311977E0
1.951039252E1,4.060565948E0,-9.102754593E0,2.018311977E0
1.951237591E1,4.050989151E0,-9.064447403E0,2.003946781E0
1.951439015E1,4.031835556E0,-9.057265282E0,2.025494576E0
1.951637415E1,4.017470360E0,-9.047688484E0,2.018311977E0
1.951838792E1,3.991134167E0,-9.014169693E0,2.001552582E0
1.952037046E1,3.983951569E0,-8.990227699E0,1.970427990E0
1.952238462E1,3.967192173E0,-8.980650902E0,1.968033791E0
1.952436862E1,3.945644379E0,-8.966285706E0,1.970427990E0
1.952638309E1,3.938461781E0,-8.963891029E0,1.948880196E0
1.952836740E1,3.936067581E0,-8.954314232E0,1.948880196E0
1.953038125E1,3.943250179E0,-8.968679428E0,1.941697598E0
1.953236456E1,3.940855980E0,-8.975862503E0,1.908178806E0
1.953437972E1,3.936067581E0,-8.954314232E0,1.898601890E0
1.953639326E1,3.919308186E0,-8.932766914E0,1.889025092E0
1.953837757E1,3.909731388E0,-8.927978516E0,1.891419291E0
1.954039142E1,3.919308186E0,-8.935160637E0,1.879448295E0
1.954237542E1,3.916913986E0,-8.932766914E0,1.865083098E0
1.954438927E1,3.912125587E0,-8.930372238E0,1.865083098E0
1.954637266E1,3.885789394E0,-8.925583839E0,1.853112102E0
1.954838705E1,3.878606796E0,-8.920795441E0,1.843535304E0
1.955036990E1,3.873818398E0,-8.913613319E0,1.836352706E0
1.955238459E1,3.842693806E0,-8.908824921E0,1.826775908E0
1.955436867E1,3.845088005E0,-8.925583839E0,1.831564307E0
1.955638214E1,3.852270603E0,-8.930372238E0,1.836352706E0
1.955836560E1,3.847482204E0,-8.920795441E0,1.843535304E0
1.956037914E1,3.847482204E0,-8.939949036E0,1.836352706E0
1.956239445E1,3.845088005E0,-8.949525833E0,1.838746905E0
1.956437753E1,3.840299606E0,-8.959102631E0,1.848323703E0
1.956639084E1,3.837905407E0,-8.944737434E0,1.845929503E0
1.956837577E1,3.847482204E0,-8.951920509E0,1.845929503E0
